1<>down<>general<>A play, starting when the ball is put into play and ending when the ball is ruled dead<>
2<>drive<>general<>The series of plays when the offense has the football, until it punts or scores and the other team gets possession of the ball.<>
3<>field goal<>event<>A kick, worth three points<>f4nkickgoal.png
4<>fumble<>event<>The act of losing possession of the ball while running with it or being tackled.<>
5<>turnover<>event<>A loss of possession of the ball via a fumble or interception.<>
6<>incomplete pass<>general<>A pass that touches the ground before being caught or that is caught while the player is out of bounds<>
7<>interception<>event<>A pass that's caught by a defensive player, ending the offense's possession of the ball.<>
8<>kickoff<>event<>A free kick that puts the ball into play.<>
9<>punt<>general<>A kick made when a punter drops the ball and kicks it while it falls toward his foot.<>
10<>return<>general<>The act of bringing the ball back in the opposite direction after a change of possession.<>
11<>rush<>event<>To advance the ball by running, not passing<>
12<>sack<>event<>Any tackle of the quarterback behind the line of scrimmage.<>
690<>Brent Burnette<>player<><>
691<>Ed Caldwell<>player<><>
692<>Keenan Canty<>player<><>
693<>Trevor Carver<>player<><>
694<>Justin Castor<>player<><>
695<>Jermane Clark<>player<><>
696<>Brad Cotner<>player<><>
697<>Kaiwi Crabb<>player<><>
698<>Kenneth Crawley<>player<><>
699<>Malcolm Creer<>player<><>
700<>Terrence Crowder<>player<><>
701<>Brady Daigh<>player<><>
702<>Ryan Dannewitz<>player<><>
703<>Jarrod Darden<>player<><>
704<>Shane Dillon<>player<><>
705<>Stevie Joe Dorman<>player<><>
706<>Thor Eaton<>player<><>
707<>Dustin Ebner<>player<><>
708<>Vince Ewing<>player<><>
709<>Scott Fernandez<>player<><>
710<>Josh Ford<>player<><>
711<>D.D. Goodson<>player<><>
712<>Justin Gorman<>player<><>
713<>Woodson Greer<>player<><>
714<>Zach Grossnickle<>player<><>
715<>Jeffrey Hall<>player<><>
716<>Gus Handler<>player<><>
717<>Will Harlos<>player<><>
718<>Sherrard Harrington<>player<><>
719<>Jack Harris<>player<><>
720<>Luke Hartung<>player<><>
721<>Greg Henderson<>player<><>
722<>Tyler Henington<>player<><>
723<>Nick Hirschman<>player<><>
724<>Jesse Hiss<>player<><>
725<>Vincent Hobbs<>player<><>
726<>Harrison Hunt<>player<><>
727<>Harrison Hunter<>player<><>
728<>Jeromy Irwin<>player<><>
729<>Sean Irwin<>player<><>
730<>Ryan Iverson<>player<><>
731<>Scotty Jarvis<>player<><>
732<>Clay Jones<>player<><>
733<>Tony Jones<>player<><>
734<>Samson Kafovalu<>player<><>
735<>Nick Kasa<>player<><>
736<>Alex Kelley<>player<><>
737<>Kyle Koch<>player<><>
738<>Keegan LaMar<>player<><>
739<>Alex Lewis<>player<><>
740<>Jon Major<>player<><>
741<>Tyler McCulloch<>player<><>
742<>Marques Mosley<>player<><>
743<>Josh Moten<>player<><>
744<>Daniel Munyer<>player<><>
745<>Jordan Murphy<>player<><>
746<>Marc Mustoe<>player<><>
747<>Stephane Nembot<>player<><>
748<>Andre Nichols<>player<><>
749<>Clay Norgard<>player<><>
750<>Darragh O'Neill<>player<><>
751<>Will Oliver<>player<><>
752<>Parker Orms<>player<><>
753<>Tommy Papilion<>player<><>
754<>Juda Parker<>player<><>
755<>Davien Payne<>player<><>
756<>Will Pericak<>player<><>
757<>Nick Plimpton<>player<><>
758<>Ray Polk<>player<><>
759<>Kirk Poston<>player<><>
760<>Christian Powell<>player<><>
761<>Kory Rasmussen<>player<><>
762<>Austin Ray<>player<><>
763<>Paul Richardson<>player<><>
764<>Eric Richter<>player<><>
765<>Doug Rippy<>player<><>
766<>John Schrock<>player<><>
767<>Kyle Slavin<>player<><>
768<>Josh Smith<>player<><>
769<>Terrel Smith<>player<><>
770<>Justin Solis<>player<><>
771<>Nelson Spruce<>player<><>
772<>Alexander Stewart<>player<><>
773<>John Stuart<>player<><>
774<>Gerald Thomas<>player<><>
775<>Jeffrey Thomas<>player<><>
776<>River Thompson<>player<><>
777<>DaVaughn Thornton<>player<><>
778<>K.T. Tu'umalo<>player<><>
779<>Josh Tupou<>player<><>
780<>Alex Turbow<>player<><>
781<>John Tuso<>player<><>
782<>Chidera Uzo-Diribe<>player<><>
783<>Paul Vigo<>player<><>
784<>John Walker<>player<><>
785<>Kyle Washington<>player<><>
786<>Derrick Webb<>player<><>
787<>Jordan Webb<>player<><>
788<>D.J. Wilhelm<>player<><>
789<>Lowell Williams<>player<><>
790<>Peyton Williams<>player<><>
791<>De'Jon Wilson<>player<><>
792<>Alex Wood<>player<><>
793<>Connor Wood<>player<><>
794<>Yuri Wright<>player<><>
795<>Richard Yates<>player<><>
796<>Josh Huff<>player<><>
797<>Bryan Bennett<>player<><>
798<>Dior Mathis<>player<><>
799<>Jake Rodrigues<>player<><>
800<>Erick Dargan<>player<><>
801<>Issac Dixon<>player<><>
802<>De'Anthony Thomas<>player<><>
803<>Keanon Lowe<>player<><>
804<>Reggie Daniels<>player<><>
805<>Marcus Mariota<>player<><>
806<>Arik Armstead<>player<><>
807<>Byron Marshall<>player<><>
808<>Rahsaan Vaughn<>player<><>
809<>Bralon Addison<>player<><>
810<>Devon Blackmon<>player<><>
811<>Brian Jackson<>player<><>
812<>Troy Hill<>player<><>
813<>Ifo Ekpre-Olomu<>player<><>
814<>Dustin Haines<>player<><>
815<>Colt Lyerla<>player<><>
816<>Daryle Hawkins<>player<><>
817<>Jeff Lockie<>player<><>
818<>James Scales<>player<><>
819<>Dwayne Stanford<>player<><>
820<>Eric Dungy<>player<><>
821<>John Boyett<>player<><>
822<>Chance Allen<>player<><>
823<>Avery Patterson<>player<><>
824<>Derrick Malone<>player<><>
825<>B.J. Kelley<>player<><>
826<>Kenjon Barner<>player<><>
827<>Boseko Lokombo<>player<><>
828<>Ben Butterfield<>player<><>
829<>Terrance Mitchell<>player<><>
830<>Eric Amoako<>player<><>
831<>Stephen Amoako<>player<><>
832<>Dylan Ausherman<>player<><>
833<>Ayele Forde<>player<><>
834<>Bronson Yim<>player<><>
835<>Kenny Bassett<>player<><>
836<>Oshay Dunmore<>player<><>
837<>Evan Baylis<>player<><>
838<>J.R. Maffie<>player<><>
839<>Tyson Coleman<>player<><>
840<>Rahim Cassell<>player<><>
841<>Lane Roseberry<>player<><>
842<>Anthony Wallace<>player<><>
843<>Carlyle Garrick<>player<><>
844<>Jennings Stewart<>player<><>
845<>Michael Manns<>player<><>
846<>Jordan Thompson<>player<><>
847<>Bill Chimphalee<>player<><>
848<>Mike Garrity<>player<><>
849<>Drew Howell<>player<><>
850<>Jimmy Musgrave<>player<><>
851<>Brett Bafaro<>player<><>
852<>Alejandro Maldonado<>player<><>
853<>Blake Stanton<>player<><>
854<>Cody Carriger<>player<><>
855<>Keloni Kamalani<>player<><>
856<>DeForest Buckner<>player<><>
857<>Austin Daich<>player<><>
858<>T.J. Daniel<>player<><>
859<>Michael Clay<>player<><>
860<>Kiko Alonso<>player<><>
861<>Rodney Hardrick<>player<><>
862<>Eric Solis<>player<><>
863<>Jackson Rice<>player<><>
864<>Ryan Hagen<>player<><>
865<>Isaac Ava<>player<><>
866<>Dawson Housley<>player<><>
867<>Hamani Stevens<>player<><>
868<>Hroniss Grasu<>player<><>
869<>Alex Balducci<>player<><>
870<>Trevor Fox<>player<><>
871<>James Euscher<>player<><>
872<>Jeff Palmer<>player<><>
873<>Grant Thompson<>player<><>
874<>Ryan Clanton<>player<><>
875<>Nick Cody<>player<><>
876<>Matt Pierson<>player<><>
877<>Mana Greig<>player<><>
878<>Tyler Johnstone<>player<><>
879<>Isaac Remington<>player<><>
880<>Taylor Hart<>player<><>
881<>Jamal Prater<>player<><>
882<>Matthew McFadden<>player<><>
883<>Everett Benyard<>player<><>
884<>Andre Yruretagoyena<>player<><>
885<>Kyle Long<>player<><>
886<>Jake Fisher<>player<><>
887<>Carson York<>player<><>
888<>Karrington Armstrong<>player<><>
889<>Koa Ka'ai<>player<><>
890<>Aaron Lee<>player<><>
891<>Christian French<>player<><>
892<>Stetzon Bair<>player<><>
893<>Chad Delaney<>player<><>
894<>Pharaoh Brown<>player<><>
895<>Brian Teague<>player<><>
896<>Nick Morrison<>player<><>
897<>Jeff Bedbury<>player<><>
898<>Will Murphy<>player<><>
899<>Ricky Heimuli<>player<><>
900<>Dane Ebanez<>player<><>
901<>Tony Washington<>player<><>
902<>Patrick Acosta<>player<><>
903<>Wade Keliikipi<>player<><>
904<>Rob Beard<>player<><>
905<>Axel McQuaw<>player<><>
906<>Dion Jordan<>player<><>
907<>Hayden Crook<>player<><>
908<>Jared Ebert<>player<><>
909<>David Kafovalu<>player<><>
910<>Sam Kamp<>player<><>
911<>Corey Adams<>player<><>
912<>Alonzo Agwuenu<>player<><>
913<>Sil Ajawara<>player<><>
914<>Dante Alexander<>player<><>
915<>Kevin Anderson<>player<><>
916<>Preston Awedisean<>player<><>
917<>Kevin Ayers<>player<><>
918<>Cutter Baldock<>player<><>
919<>Charles Beatty<>player<><>
920<>Gonzalo Belloso<>player<><>
921<>Mike Bercovici<>player<><>
922<>Ezekiel Bishop<>player<><>
923<>Josiah Blandin<>player<><>
924<>Carl Bradford<>player<><>
925<>Dwain Bradshaw<>player<><>
926<>Nathaniel Brinker<>player<><>
927<>Jarrid Bryant<>player<><>
928<>Alex Bykovskiy<>player<><>
929<>Deveron Carr<>player<><>
930<>Lloyd Carrington<>player<><>
931<>Gary Chambers<>player<><>
932<>Danny Clark<>player<><>
933<>Taylor Cohan<>player<><>
934<>Davon Coleman<>player<><>
935<>Sean Conaway<>player<><>
936<>Gannon Conway<>player<><>
937<>Chris Coyle<>player<><>
938<>Alden Darby<>player<><>
939<>Billy Davis<>player<><>
940<>Terrell Davis<>player<><>
941<>Jamil Douglas<>player<><>
942<>Joe Eason<>player<><>
943<>Michael Eubank<>player<><>
944<>Tevin Favor<>player<><>
945<>Evan Finkenberg<>player<><>
946<>Salamo Fiso<>player<><>
947<>Parker Flynn<>player<><>
948<>D.J. Foster<>player<><>
949<>Jason Franklin<>player<><>
950<>Frederick Gammage<>player<><>
951<>Andres Garcia<>player<><>
952<>Alex Garoutte<>player<><>
953<>Devin Goodman<>player<><>
954<>Evan Goodman<>player<><>
955<>Marion Grice<>player<><>
956<>Brock Haman<>player<><>
957<>J.J. Holliday<>player<><>
958<>Karl Holmes<>player<><>
959<>Jaxon Hood<>player<><>
960<>Josh Hubner<>player<><>
961<>Osahon Irabor<>player<><>
962<>Dillon Jackson<>player<><>
963<>Brandon Johnson<>player<><>
964<>Keelan Johnson<>player<><>
965<>Kyle Johnson<>player<><>
966<>Oliver Johnson<>player<><>
967<>Anthony Jones<>player<><>
968<>Taylor Kelly<>player<><>
969<>Ronald Kennedy Jr.<>player<><>
970<>Kody Koebensky<>player<><>
971<>Kody Kohl<>player<><>
972<>Kipeli Koniseti<>player<><>
973<>Mo Latu<>player<><>
974<>Danny Lewis<>player<><>
975<>Deantre Lewis<>player<><>
976<>Justin Maenner<>player<><>
977<>Brandon Magee<>player<><>
978<>Cameron Marshall<>player<><>
979<>Isreal Marshall<>player<><>
980<>Steffon Martin<>player<><>
981<>Daniel Masifilo<>player<><>
982<>Stephon McCray<>player<><>
983<>Shane McCullen<>player<><>
984<>Jordan McDonald<>player<><>
985<>William McGehee<>player<><>
986<>Marcus Mehlhaf-Brown<>player<><>
987<>Carlos Mendoza<>player<><>
988<>Kyle Middlebrooks<>player<><>
989<>Jamal Miles<>player<><>
990<>Viliami (Laiu) Moeakiola<>player<><>
991<>Jon Mora<>player<><>
992<>James Morrison<>player<><>
993<>Robert Nelson<>player<><>
994<>Sean O'Grady<>player<><>
995<>Junior Onyeali<>player<><>
996<>CJ Overton<>player<><>
997<>Kevin Ozier<>player<><>
998<>David Pender<>player<><>
999<>Mike Pennel<>player<><>
1000<>A.J. Pickens<>player<><>
1001<>Parker Rasmusson<>player<><>
1002<>R.J. Robinson<>player<><>
1003<>Darwin Rogers<>player<><>
1004<>Rashad Ross<>player<><>
1005<>Matthew Rowe<>player<><>
1006<>C.J. Ryan<>player<><>
1007<>Andrew Sampson<>player<><>
1008<>Chip Sarafin<>player<><>
1009<>Brice Schwab<>player<><>
1010<>Jake Sheffield<>player<><>
1011<>Donnie Shields<>player<><>
1012<>Max Smith<>player<><>
1013<>Richard Smith<>player<><>
1014<>Tyler Sulka<>player<><>
1015<>Will Sutton<>player<><>
1016<>Grandville Taylor<>player<><>
1017<>Vi Teofilo<>player<><>
1018<>Toa Tuitea<>player<><>
1019<>Rashad Wadood<>player<><>
1020<>Easton Wahlstrom<>player<><>
1021<>Marcus Washington<>player<><>
1022<>Luke Williams<>player<><>
1023<>Ryan Woods<>player<><>
1024<>Chris Young<>player<><>
1025<>pass<>event<>When a player (usually the QB) throws the ball to another player in an effort to advance the ball on the field.<>
1026<>TB<>position<><>
1027<>STNFRD<>general<>abbreviation for Stanford<>
1028<>faircatch<>event<>making it illegal for opposition to tackel him<>
1029<>CAL<>general<>abbreviation for California<>
1030<>touchback<>event<>a play in which the ball is rules dead on or behind a team's own goal line<>
1031<>OLB<>position<><>
1032<>OG<>position<><>
1033<>hike<>general<>to center the ball<>
1034<>Washington State Cougars<>team<><>
1035<>California Bears<>team<><>
1036<>Stanford Cardinal<>team<><>
1037<>USC Trojans<>team<><>
1038<>Oregon Ducks<>team<><>
1039<>Arizona State Sun Devils<>team<><>
1040<>Colorado Buffaloes<>team<><>
1041<>Arizona Wildcats<>team<><>
