1<>1<>1<>15:00:00<>0<>0<>Vincenzo D'Amato kicked the ball for 30 yards.
2<>1<>1<>15:00:00<>0<>0<>Stepfan Taylor rushed for 4 yards.
3<>1<>1<>14:22:00<>0<>0<>Josh Nunes passed to Jamal-Rashad Patterson for 6 yards.
4<>1<>1<>13:52:00<>0<>0<>Stepfan Taylor rushed for 3 yards.
5<>1<>1<>13:22:00<>0<>0<>Josh Nunes rushed for 4 yards. Deandre Coleman recovered a fumble from Josh Nunes and returned it for 0 yards.
6<>1<>1<>13:08:00<>0<>0<>Stanford was penalized 15 yards.
7<>1<>1<>12:53:00<>0<>0<>Bryce Treggs lost 5 yards.
8<>1<>1<>12:34:00<>0<>0<>Zach Maynard passed to Keenan Allen for 4 yards.`
9<>1<>1<>12:10:00<>0<>0<>Zach Maynard lost 6 yards. Puka Lopa recovered a fumble from Zach Maynard and returned it for 0 yards.
10<>1<>1<>11:40:00<>0<>0<>Cole Leininger punted for 26 yards. Drew Terrell made a faircatch.
11<>1<>1<>11:33:00<>0<>0<>Remound Wright rushed for 6 yards. STNFRD was penalized 10 yards.
12<>1<>1<>11:12:00<>0<>0<>Stepfan Taylor rushed for 2 yards.
13<>1<>1<>10:30:00<>0<>0<>Josh Nunes passed to Drew Terrell for 17 yards.
14<>1<>1<>9:59:00<>0<>0<>Josh Nunes passed incomplete to Kelsey Young.
15<>1<>1<>9:53:00<>0<>0<>Stepfan Taylor rushed for 39 yards.
16<>1<>1<>9:19:00<>0<>0<>Josh Nunes passed incomplete to Drew Terrell.
17<>1<>1<>9:15:00<>0<>0<>Stepfan Taylor rushed for 4 yards.
18<>1<>1<>8:39:00<>0<>0<>Josh Nunes passed incomplete.
19<>1<>1<>8:33:00<>0<>0<>Jordan Williamson missed a field goal of 40 yards.
20<>1<>1<>8:29:00<>0<>0<>Zach Maynard passed incomplete to Eric Stevens.
21<>1<>1<>8:23:00<>0<>0<>Zach Maynard passed incomplete.
22<>1<>1<>7:58:00<>0<>0<>C.J. Anderson rushed for 3 yards.
23<>1<>1<>7:21:00<>0<>0<>Cole Leininger punted for 44 yards. Drew Terrell returned a punt for 36 yards.
24<>1<>1<>6:23:00<>0<>0<>Anthony Wilkerson rushed for 2 yards. Josh Nunes passed incomplete to Drew Terrell.
25<>1<>1<>6:17:00<>0<>0<>Josh Nunes passed to Zach Ertz for 16 yards.
26<>1<>1<>5:43:00<>0<>0<>Josh Nunes passed incomplete to Jamal-Rashad Patterson.
27<>1<>1<>5:38:00<>0<>0<>Stepfan Taylor rushed for 1 yard.
28<>1<>1<>4:55:00<>0<>0<>CAL was penalized 8 yards.
29<>1<>1<>4:42:00<>6<>0<>Touchdown. Stepfan Taylor rushed for 7 yards.
30<>1<>1<>4:42:00<>7<>0<>Jordan Williamson made the extra point.
31<>1<>1<>4:42:00<>7<>0<>Jordan Williamson kicked the ball for 65 yards. Brendan Bigelow returned the kick for 40 yards.
32<>1<>1<>4:35:00<>7<>0<>Zach Maynard passed to Keenan Allen for 6 yards.
33<>1<>1<>4:15:00<>7<>0<>C.J. Anderson rushed for 2 yards.
34<>1<>1<>3:45:00<>7<>0<>Zach Maynard passed incomplete to Richard Rodgers.
